window_s,task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
5,wesad_stress,wesad,group_subject_cv,logistic,base_distribution,342,428,135,0.5046728971962616,0.7107791754018169,0.6660604511318375,0.2416235632205426
5,wesad_stress,wesad,group_subject_cv,extra_trees,base_distribution,342,428,135,0.5046728971962616,0.7001222921034241,0.6598906055288518,0.2268250650939099
5,wesad_stress,wesad,group_subject_cv,logistic,base_temporal,342,428,261,0.5046728971962616,0.6621025506638714,0.6402759631379988,0.2982743366393586
5,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal,342,428,261,0.5046728971962616,0.7195361635220127,0.6657667745095566,0.220545272931411
5,wesad_stress,wesad,group_subject_cv,logistic,base_temporal_coupling,342,428,279,0.5046728971962616,0.6621680642907058,0.6373106333441407,0.3017923649311856
5,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_coupling,342,428,279,0.5046728971962616,0.729472396925227,0.6659535787489513,0.2198653955191558
5,wesad_stress,wesad,group_subject_cv,logistic,base_temporal_shuffle,342,428,261,0.5046728971962616,0.6486722571628233,0.6332716636565813,0.3109339551248787
5,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_shuffle,342,428,261,0.5046728971962616,0.7258691474493362,0.6853126860171026,0.2162949695078589
5,wesad_stress,wesad,group_subject_cv,logistic,base_temporal_reverse,342,428,261,0.5046728971962616,0.6455057651991615,0.6242080691178147,0.3071204861628884
5,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_reverse,342,428,261,0.5046728971962616,0.7282494758909853,0.6713076330079688,0.2189892995388272
5,wesad_stress,wesad,group_subject_cv,logistic,base_shape,342,428,351,0.5046728971962616,0.6606175751222921,0.6415230488834871,0.3016646035336364
5,wesad_stress,wesad,group_subject_cv,extra_trees,base_shape,342,428,351,0.5046728971962616,0.7170684835779175,0.6651774551961878,0.2200209181479734
5,wesad_stress,wesad,group_subject_cv,logistic,base_shape_coupling,342,428,369,0.5046728971962616,0.6674965059399022,0.6487493884329492,0.3042876829663774
5,wesad_stress,wesad,group_subject_cv,extra_trees,base_shape_coupling,342,428,369,0.5046728971962616,0.7205843815513628,0.6613129820877797,0.2186140536478846
5,wesad_stress,wesad,group_subject_cv,logistic,base_shuffle,342,428,351,0.5046728971962616,0.6447851153039832,0.6291377184580138,0.3184951179708548
