window_s,task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
10,wesad_stress,wesad,group_subject_cv,logistic,base_temporal_coupling,348,436,288,0.5045871559633027,0.7084806397306398,0.7059310455531496,0.2743800877911205
10,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_coupling,348,436,288,0.5045871559633027,0.7299242424242424,0.6899434313954516,0.216845333513331
10,wesad_stress,wesad,group_subject_cv,logistic,base_temporal_shuffle,348,436,270,0.5045871559633027,0.65368265993266,0.6501709392161897,0.307980423570547
10,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_shuffle,348,436,270,0.5045871559633027,0.7225589225589226,0.6847048028655427,0.2170294403735605
30,cognitive_load_vs_baseline,catsa,group_subject_cv,logistic,base_distribution,640,800,120,0.5,0.5767,0.5712189786906718,0.2659169423386248
30,cognitive_load_vs_baseline,catsa,group_subject_cv,extra_trees,base_distribution,640,800,120,0.5,0.55291875,0.5221941862273369,0.2610023624071593
30,cognitive_load_vs_baseline,catsa,group_subject_cv,logistic,base_temporal,640,800,240,0.5,0.5824406249999998,0.5819602871848624,0.2770458400493651
30,cognitive_load_vs_baseline,catsa,group_subject_cv,extra_trees,base_temporal,640,800,240,0.5,0.47423125,0.4723679323439562,0.2764442712803311
30,cognitive_load_vs_baseline,catsa,group_subject_cv,logistic,base_temporal_coupling,640,800,258,0.5,0.574190625,0.5681241366651482,0.2818520638651421
30,cognitive_load_vs_baseline,catsa,group_subject_cv,extra_trees,base_temporal_coupling,640,800,258,0.5,0.470425,0.4710642812842246,0.2767798264921864
30,cognitive_load_vs_baseline,catsa,group_subject_cv,logistic,base_temporal_shuffle,640,800,240,0.5,0.5488062499999999,0.5505537832413336,0.2984128282079185
30,cognitive_load_vs_baseline,catsa,group_subject_cv,extra_trees,base_temporal_shuffle,640,800,240,0.5,0.5590562499999999,0.5696734288474117,0.2489382452814801
30,pain_high_4_plus,painmonit,group_subject_cv,logistic,base_distribution,320,400,90,0.69,0.5838300607760636,0.7833258553192675,0.293269035859304
30,pain_high_4_plus,painmonit,group_subject_cv,extra_trees,base_distribution,320,400,90,0.69,0.4841047218326322,0.7199338383492767,0.2500308394725521
30,pain_high_4_plus,painmonit,group_subject_cv,logistic,base_temporal,320,400,180,0.69,0.6192730247779337,0.8074973648191358,0.2928571939384394
30,pain_high_4_plus,painmonit,group_subject_cv,extra_trees,base_temporal,320,400,180,0.69,0.529014726507714,0.7273092409005957,0.2286832618928576
30,pain_high_4_plus,painmonit,group_subject_cv,logistic,base_temporal_coupling,320,400,186,0.69,0.6238604488078541,0.8094957875242282,0.2924636598801238
30,pain_high_4_plus,painmonit,group_subject_cv,extra_trees,base_temporal_coupling,320,400,186,0.69,0.5571528751753156,0.7390196451335627,0.2256607418048272
30,pain_high_4_plus,painmonit,group_subject_cv,logistic,base_temporal_shuffle,320,400,180,0.69,0.5054055633473585,0.7342716233152083,0.3608119047849518
30,pain_high_4_plus,painmonit,group_subject_cv,extra_trees,base_temporal_shuffle,320,400,180,0.69,0.4814165497896213,0.7171544608104505,0.239640646742644
30,pain_high_4_plus,painmonit_pmed,group_subject_cv,logistic,base_distribution,320,400,120,0.2025,0.8179883122411858,0.6102024481358606,0.1281249665970181
30,pain_high_4_plus,painmonit_pmed,group_subject_cv,extra_trees,base_distribution,320,400,120,0.2025,0.8797941096791672,0.7857916990979915,0.0855778672703065
30,pain_high_4_plus,painmonit_pmed,group_subject_cv,logistic,base_temporal,320,400,240,0.2025,0.8549866480900963,0.6025280001124913,0.1209501365649583
30,pain_high_4_plus,painmonit_pmed,group_subject_cv,extra_trees,base_temporal,320,400,240,0.2025,0.8661712914586478,0.8298969121121212,0.0763980088776496
30,pain_high_4_plus,painmonit_pmed,group_subject_cv,logistic,base_temporal_coupling,320,400,252,0.2025,0.8606370215565619,0.604572532901838,0.1221045646083757
30,pain_high_4_plus,painmonit_pmed,group_subject_cv,extra_trees,base_temporal_coupling,320,400,252,0.2025,0.8752660706683695,0.8286449834551839,0.0767145185461294
30,pain_high_4_plus,painmonit_pmed,group_subject_cv,logistic,base_temporal_shuffle,320,400,240,0.2025,0.7745268779751537,0.6252686533862143,0.1391996631515417
30,pain_high_4_plus,painmonit_pmed,group_subject_cv,extra_trees,base_temporal_shuffle,320,400,240,0.2025,0.8672549247261891,0.7886433826868786,0.078984607935142
30,pain_high_4_plus,physiopain_watch,group_subject_cv,logistic,base_distribution,320,400,105,0.475,0.4214035087719298,0.4279007905503976,0.3524820133102755
30,pain_high_4_plus,physiopain_watch,group_subject_cv,extra_trees,base_distribution,320,400,105,0.475,0.3312781954887217,0.3859749911055376,0.3303416388271485
30,pain_high_4_plus,physiopain_watch,group_subject_cv,logistic,base_temporal,320,400,210,0.475,0.4179197994987468,0.4147676064967114,0.4155321495240687
30,pain_high_4_plus,physiopain_watch,group_subject_cv,extra_trees,base_temporal,320,400,210,0.475,0.2917042606516291,0.3558307290775169,0.2951922127732991
30,pain_high_4_plus,physiopain_watch,group_subject_cv,logistic,base_temporal_coupling,320,400,222,0.475,0.4200751879699248,0.4233158528609992,0.4168006697148286
30,pain_high_4_plus,physiopain_watch,group_subject_cv,extra_trees,base_temporal_coupling,320,400,222,0.475,0.2883959899749373,0.3603750471107784,0.2955837383340384
30,pain_high_4_plus,physiopain_watch,group_subject_cv,logistic,base_temporal_shuffle,320,400,210,0.475,0.4437092731829574,0.4536883759216916,0.4037568503476363
30,pain_high_4_plus,physiopain_watch,group_subject_cv,extra_trees,base_temporal_shuffle,320,400,210,0.475,0.2897744360902256,0.3565307959032489,0.284583954901509
30,pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_distribution,320,400,105,0.0875,0.3359686888454012,0.0636708174422698,0.2066356290844321
30,pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_distribution,320,400,105,0.0875,0.2947553816046966,0.0590016248355968,0.1139304434586119
30,pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_temporal,320,400,210,0.0875,0.4100195694716242,0.0711126041479701,0.160089520483216
30,pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_temporal,320,400,210,0.0875,0.3711937377690802,0.0656782507827579,0.1083705141791742
30,pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_temporal_coupling,320,400,222,0.0875,0.4002348336594912,0.0693819077984439,0.1600979605016045
30,pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_temporal_coupling,320,400,222,0.0875,0.3803522504892367,0.0665592624535196,0.1053047619829921
30,pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_temporal_shuffle,320,400,210,0.0875,0.2657534246575342,0.0568614008350488,0.1753122220447542
30,pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_temporal_shuffle,320,400,210,0.0875,0.2634050880626223,0.0566248804547794,0.1032873281125127
30,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_distribution,316,396,60,0.5050505050505051,0.5552168367346939,0.5225850383152496,0.2764528747183351
