"window_s","task","dataset_id","shape_feature","shuffle_feature","shape_oriented_auc","shuffle_oriented_auc","order_advantage"
5,"wesad_stress","wesad","temperature__shape__kurtosis","temperature__shuffle__kurtosis",0.504306395455378,0.500320689023273,0.0039857064321055
5,"wesad_stress","wesad","temperature__shape__rms_z","temperature__shuffle__rms_z",0.539875960866527,0.537855957372467,0.00202000349406006
5,"wesad_stress","wesad","temperature__shape__late_minus_early_z","temperature__shuffle__late_minus_early_z",0.516771488469602,0.530747728860936,-0.0139762403913346
5,"wesad_stress","wesad","temperature__shape__last_minus_first_z","temperature__shuffle__last_minus_first_z",0.510405747728861,0.508090932914046,0.00231481481481477
5,"wesad_stress","wesad","temperature__shape__max_time_fraction","temperature__shuffle__max_time_fraction",0.526718640810622,0.540443745632425,-0.013725104821803
5,"wesad_stress","wesad","temperature__shape__min_time_fraction","temperature__shuffle__min_time_fraction",0.514904350104822,0.522449336128581,-0.00754498602375964
5,"wesad_stress","wesad","temperature__shape__mean_abs_diff_z","temperature__shuffle__mean_abs_diff_z",0.53789963312369,0.5041928721174,0.0337067610062893
5,"wesad_stress","wesad","temperature__shape__std_diff_z","temperature__shuffle__std_diff_z",0.556254367575122,0.510209206848358,0.0460451607267645
5,"wesad_stress","wesad","temperature__shape__max_abs_diff_z","temperature__shuffle__max_abs_diff_z",0.550587438853948,0.508702393431167,0.0418850454227814
5,"wesad_stress","wesad","temperature__shape__second_diff_energy","temperature__shuffle__second_diff_energy",0.560807564640112,0.505852550663871,0.0549550139762404
5,"wesad_stress","wesad","temperature__shape__median_crossings","temperature__shuffle__median_crossings",0.511366614255765,0.530343728162124,-0.0189771139063593
5,"wesad_stress","wesad","temperature__shape__longest_above_median_frac","temperature__shuffle__longest_above_median_frac",0.522940688329839,0.527712264150943,-0.0047715758211041
5,"wesad_stress","wesad","temperature__shape__longest_below_median_frac","temperature__shuffle__longest_below_median_frac",0.514019916142558,0.530212700908456,-0.016192784765898
5,"wesad_stress","wesad","temperature__shape__autocorr_025s","temperature__shuffle__autocorr_025s",0.516357807300901,0.524315099871724,-0.00795729257082334
5,"wesad_stress","wesad","temperature__shape__autocorr_05s","temperature__shuffle__autocorr_05s",0.514936973259175,0.514625710097123,0.000311263162051656
5,"wesad_stress","wesad","temperature__shape__autocorr_1s","temperature__shuffle__autocorr_1s",0.500548333600813,0.501167150031831,-0.000618816431018132
5,"wesad_stress","wesad","temperature__shape__autocorr_2s","temperature__shuffle__autocorr_2s",0.514863748967795,0.502988095238095,0.0118756537296999
5,"wesad_stress","wesad","temperature__shape__dominant_frequency","temperature__shuffle__dominant_frequency",0.530637254901961,0.509998625618472,0.0206386292834891
5,"wesad_stress","wesad","temperature__shape__spectral_centroid","temperature__shuffle__spectral_centroid",0.522986531061023,0.527075316107751,-0.00408878504672894
5,"wesad_stress","wesad","temperature__shape__spectral_entropy","temperature__shuffle__spectral_entropy",0.510101704233095,0.531164101154481,-0.0210623969213855
5,"wesad_stress","wesad","temperature__shape__mid_band_power","temperature__shuffle__mid_band_power",0.523444658237127,0.521715228147334,0.00172943008979287
5,"wesad_stress","wesad","temperature__shape__high_band_power","temperature__shuffle__high_band_power",0.517351566794942,0.522161902144035,-0.00481033534909292
5,"wesad_stress","wesad","temperature__shape__wavelet_energy_0","temperature__shuffle__wavelet_energy_0",0.546247938427707,0.539032435404068,0.00721550302363927
5,"wesad_stress","wesad","temperature__shape__wavelet_energy_1","temperature__shuffle__wavelet_energy_1",0.544862103719993,0.530831958951805,0.0140301447681876
5,"wesad_stress","wesad","temperature__shape__wavelet_energy_2","temperature__shuffle__wavelet_energy_2",0.545010995052226,0.505050852116548,0.039960142935679
5,"wesad_stress","wesad","hr__shape__median","hr__shuffle__median",0.682357180293501,0.682357180293501,0
5,"wesad_stress","wesad","hr__shape__mad","hr__shuffle__mad",0.555915880503145,0.555915880503145,0
5,"wesad_stress","wesad","hr__shape__q10","hr__shuffle__q10",0.681843990216632,0.681843990216632,0
5,"wesad_stress","wesad","hr__shape__q25","hr__shuffle__q25",0.681942260656883,0.681942260656883,0
5,"wesad_stress","wesad","hr__shape__q75","hr__shuffle__q75",0.68384215583508,0.68384215583508,0
5,"wesad_stress","wesad","hr__shape__q90","hr__shuffle__q90",0.68450821104123,0.68450821104123,0
5,"wesad_stress","wesad","hr__shape__iqr","hr__shuffle__iqr",0.551209818308875,0.551209818308875,0
5,"wesad_stress","wesad","hr__shape__skew","hr__shuffle__skew",0.583464360587002,0.583464360587002,0
5,"wesad_stress","wesad","hr__shape__kurtosis","hr__shuffle__kurtosis",0.515745108315863,0.515745108315863,0
5,"wesad_stress","wesad","hr__shape__rms_z","hr__shuffle__rms_z",0.518736897274633,0.518736897274633,0
5,"wesad_stress","wesad","hr__shape__late_minus_early_z","hr__shuffle__late_minus_early_z",0.510263801537386,0.521422955974843,-0.0111591544374564
5,"wesad_stress","wesad","hr__shape__last_minus_first_z","hr__shuffle__last_minus_first_z",0.516389325646401,0.504160115303983,0.012229210342418
5,"wesad_stress","wesad","hr__shape__max_time_fraction","hr__shuffle__max_time_fraction",0.502140111809923,0.515996243885395,-0.0138561320754718
5,"wesad_stress","wesad","hr__shape__min_time_fraction","hr__shuffle__min_time_fraction",0.528149021663173,0.511104559748428,0.017044461914745
5,"wesad_stress","wesad","hr__shape__mean_abs_diff_z","hr__shuffle__mean_abs_diff_z",0.535333682739343,0.545477375960867,-0.0101436932215234
5,"wesad_stress","wesad","hr__shape__std_diff_z","hr__shuffle__std_diff_z",0.51196715583508,0.521925227113906,-0.00995807127882598
5,"wesad_stress","wesad","hr__shape__max_abs_diff_z","hr__shuffle__max_abs_diff_z",0.508549528301887,0.51846392382949,-0.00991439552760309
5,"wesad_stress","wesad","hr__shape__second_diff_energy","hr__shuffle__second_diff_energy",0.516061757512229,0.520112683438155,-0.00405092592592582
5,"wesad_stress","wesad","hr__shape__median_crossings","hr__shuffle__median_crossings",0.500404000698812,0.508352987421384,-0.00794898672257172
5,"wesad_stress","wesad","hr__shape__longest_above_median_frac","hr__shuffle__longest_above_median_frac",0.517863382250175,0.528192697414396,-0.0103293151642209
5,"wesad_stress","wesad","hr__shape__longest_below_median_frac","hr__shuffle__longest_below_median_frac",0.528269129979036,0.530289133473096,-0.00202000349406006
5,"wesad_stress","wesad","hr__shape__autocorr_025s","hr__shuffle__autocorr_025s",0.517361111111111,0.50493535988819,0.0124257512229211
5,"wesad_stress","wesad","hr__shape__autocorr_05s","hr__shuffle__autocorr_05s",0.516618623340321,0.505634171907757,0.0109844514325645
5,"wesad_stress","wesad","hr__shape__autocorr_1s","hr__shuffle__autocorr_1s",0.54600702062308,0.524196366177498,0.0218106544455821
5,"wesad_stress","wesad","hr__shape__autocorr_2s","hr__shuffle__autocorr_2s",0.545068407404095,0.506398497554158,0.0386699098499375
5,"wesad_stress","wesad","hr__shape__dominant_frequency","hr__shuffle__dominant_frequency",0.507086390635919,0.54792321802935,-0.0408368273934312
5,"wesad_stress","wesad","hr__shape__spectral_centroid","hr__shuffle__spectral_centroid",0.595649895178197,0.520964360587002,0.0746855345911949
5,"wesad_stress","wesad","hr__shape__spectral_entropy","hr__shuffle__spectral_entropy",0.595584381551363,0.527734102026555,0.0678502795248077
5,"wesad_stress","wesad","hr__shape__mid_band_power","hr__shuffle__mid_band_power",0.587242313067785,0.543457372466806,0.0437849406009784
5,"wesad_stress","wesad","hr__shape__high_band_power","hr__shuffle__high_band_power",0.587242313067785,0.543457372466806,0.0437849406009784
5,"wesad_stress","wesad","hr__shape__wavelet_energy_0","hr__shuffle__wavelet_energy_0",0.514019916142558,0.508953529000699,0.00506638714185881
5,"wesad_stress","wesad","hr__shape__wavelet_energy_1","hr__shuffle__wavelet_energy_1",0.52332285115304,0.51495894479385,0.00836390635918949
5,"wesad_stress","wesad","hr__shape__wavelet_energy_2","hr__shuffle__wavelet_energy_2",0.510940775681342,0.513998078266946,-0.00305730258560444
10,"cognitive_load_vs_baseline","catsa","bvp__shape__median","bvp__shuffle__median",0.501320512820513,0.501320512820513,0
10,"cognitive_load_vs_baseline","catsa","bvp__shape__mad","bvp__shuffle__mad",0.605166666666667,0.605166666666667,0
10,"cognitive_load_vs_baseline","catsa","bvp__shape__q10","bvp__shuffle__q10",0.600410256410256,0.600410256410256,0
10,"cognitive_load_vs_baseline","catsa","bvp__shape__q25","bvp__shuffle__q25",0.577967948717949,0.577967948717949,0
10,"cognitive_load_vs_baseline","catsa","bvp__shape__q75","bvp__shuffle__q75",0.585160256410256,0.585160256410256,0
10,"cognitive_load_vs_baseline","catsa","bvp__shape__q90","bvp__shuffle__q90",0.599358974358974,0.599358974358974,0
10,"cognitive_load_vs_baseline","catsa","bvp__shape__iqr","bvp__shuffle__iqr",0.599544871794872,0.599544871794872,0
10,"cognitive_load_vs_baseline","catsa","bvp__shape__skew","bvp__shuffle__skew",0.512185897435897,0.512185897435897,0
10,"cognitive_load_vs_baseline","catsa","bvp__shape__kurtosis","bvp__shuffle__kurtosis",0.545307692307692,0.545307692307692,0
10,"cognitive_load_vs_baseline","catsa","bvp__shape__rms_z","bvp__shuffle__rms_z",0.505839743589744,0.505839743589744,0
10,"cognitive_load_vs_baseline","catsa","bvp__shape__late_minus_early_z","bvp__shuffle__late_minus_early_z",0.529717948717949,0.518230769230769,0.0114871794871794
10,"cognitive_load_vs_baseline","catsa","bvp__shape__last_minus_first_z","bvp__shuffle__last_minus_first_z",0.513519230769231,0.528826923076923,-0.0153076923076922
10,"cognitive_load_vs_baseline","catsa","bvp__shape__max_time_fraction","bvp__shuffle__max_time_fraction",0.507413461538462,0.530147435897436,-0.0227339743589743
10,"cognitive_load_vs_baseline","catsa","bvp__shape__min_time_fraction","bvp__shuffle__min_time_fraction",0.536198717948718,0.524628205128205,0.0115705128205128
10,"cognitive_load_vs_baseline","catsa","bvp__shape__mean_abs_diff_z","bvp__shuffle__mean_abs_diff_z",0.565923076923077,0.516801282051282,0.0491217948717949
10,"cognitive_load_vs_baseline","catsa","bvp__shape__std_diff_z","bvp__shuffle__std_diff_z",0.565314102564103,0.518211538461538,0.0471025641025641
10,"cognitive_load_vs_baseline","catsa","bvp__shape__max_abs_diff_z","bvp__shuffle__max_abs_diff_z",0.565826923076923,0.507128205128205,0.058698717948718
10,"cognitive_load_vs_baseline","catsa","bvp__shape__second_diff_energy","bvp__shuffle__second_diff_energy",0.566769230769231,0.523910256410256,0.0428589743589743
10,"cognitive_load_vs_baseline","catsa","bvp__shape__median_crossings","bvp__shuffle__median_crossings",0.571615384615385,0.528358974358974,0.0432564102564104
10,"cognitive_load_vs_baseline","catsa","bvp__shape__longest_above_median_frac","bvp__shuffle__longest_above_median_frac",0.564839743589744,0.528929487179487,0.0359102564102565
10,"cognitive_load_vs_baseline","catsa","bvp__shape__longest_below_median_frac","bvp__shuffle__longest_below_median_frac",0.552705128205128,0.509352564102564,0.043352564102564
10,"cognitive_load_vs_baseline","catsa","bvp__shape__autocorr_025s","bvp__shuffle__autocorr_025s",0.572307692307692,0.547865384615385,0.0244423076923077
10,"cognitive_load_vs_baseline","catsa","bvp__shape__autocorr_05s","bvp__shuffle__autocorr_05s",0.564685897435897,0.522814102564103,0.0418717948717949
10,"cognitive_load_vs_baseline","catsa","bvp__shape__autocorr_1s","bvp__shuffle__autocorr_1s",0.589160256410256,0.505724358974359,0.0834358974358975
10,"cognitive_load_vs_baseline","catsa","bvp__shape__autocorr_2s","bvp__shuffle__autocorr_2s",0.551083333333333,0.529730769230769,0.0213525641025641
10,"cognitive_load_vs_baseline","catsa","bvp__shape__dominant_frequency","bvp__shuffle__dominant_frequency",0.567051282051282,0.505330128205128,0.061721153846154
10,"cognitive_load_vs_baseline","catsa","bvp__shape__spectral_centroid","bvp__shuffle__spectral_centroid",0.547044871794872,0.545525641025641,0.00151923076923077
10,"cognitive_load_vs_baseline","catsa","bvp__shape__spectral_entropy","bvp__shuffle__spectral_entropy",0.500826923076923,0.511512820512821,-0.0106858974358974
10,"cognitive_load_vs_baseline","catsa","bvp__shape__low_band_power","bvp__shuffle__low_band_power",0.544884615384615,0.56200641025641,-0.0171217948717949
10,"cognitive_load_vs_baseline","catsa","bvp__shape__mid_band_power","bvp__shuffle__mid_band_power",0.536641025641026,0.51198717948718,0.0246538461538461
10,"cognitive_load_vs_baseline","catsa","bvp__shape__high_band_power","bvp__shuffle__high_band_power",0.535230769230769,0.537391025641026,-0.00216025641025652
10,"cognitive_load_vs_baseline","catsa","bvp__shape__wavelet_energy_0","bvp__shuffle__wavelet_energy_0",0.564833333333333,0.531647435897436,0.0331858974358974
10,"cognitive_load_vs_baseline","catsa","bvp__shape__wavelet_energy_1","bvp__shuffle__wavelet_energy_1",0.552826923076923,0.501608974358974,0.0512179487179487
10,"cognitive_load_vs_baseline","catsa","bvp__shape__wavelet_energy_2","bvp__shuffle__wavelet_energy_2",0.559314102564103,0.511032051282051,0.0482820512820513
10,"cognitive_load_vs_baseline","catsa","bvp__shape__wavelet_energy_3","bvp__shuffle__wavelet_energy_3",0.569326923076923,0.534628205128205,0.0346987179487179
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__median","bvp__shuffle__median",0.700622895622896,0.700622895622896,0
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__mad","bvp__shuffle__mad",0.64010101010101,0.64010101010101,0
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__q10","bvp__shuffle__q10",0.579991582491582,0.579991582491582,0
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__q25","bvp__shuffle__q25",0.60547138047138,0.60547138047138,0
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__q75","bvp__shuffle__q75",0.604107744107744,0.604107744107744,0
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__q90","bvp__shuffle__q90",0.648821548821549,0.648821548821549,0
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__iqr","bvp__shuffle__iqr",0.609006734006734,0.609006734006734,0
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__skew","bvp__shuffle__skew",0.633451178451178,0.633451178451178,0
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__kurtosis","bvp__shuffle__kurtosis",0.556161616161616,0.556161616161616,0
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__rms_z","bvp__shuffle__rms_z",0.587003367003367,0.587003367003367,0
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__late_minus_early_z","bvp__shuffle__late_minus_early_z",0.52016835016835,0.559393939393939,-0.0392255892255892
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__last_minus_first_z","bvp__shuffle__last_minus_first_z",0.53469696969697,0.509141414141414,0.0255555555555556
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__max_time_fraction","bvp__shuffle__max_time_fraction",0.511195286195286,0.506902356902357,0.00429292929292924
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__min_time_fraction","bvp__shuffle__min_time_fraction",0.506666666666667,0.538552188552189,-0.0318855218855219
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__mean_abs_diff_z","bvp__shuffle__mean_abs_diff_z",0.527643097643098,0.551649831649832,-0.0240067340067339
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__std_diff_z","bvp__shuffle__std_diff_z",0.520976430976431,0.558771043771044,-0.0377946127946128
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__max_abs_diff_z","bvp__shuffle__max_abs_diff_z",0.501380471380471,0.527441077441077,-0.0260606060606061
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__second_diff_energy","bvp__shuffle__second_diff_energy",0.552255892255892,0.557390572390572,-0.00513468013468021
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__median_crossings","bvp__shuffle__median_crossings",0.628956228956229,0.507592592592593,0.121363636363636
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__longest_above_median_frac","bvp__shuffle__longest_above_median_frac",0.649402356902357,0.500479797979798,0.148922558922559
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__longest_below_median_frac","bvp__shuffle__longest_below_median_frac",0.59550505050505,0.504301346801347,0.0912037037037038
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__autocorr_025s","bvp__shuffle__autocorr_025s",0.603518518518519,0.500976430976431,0.102542087542088
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__autocorr_05s","bvp__shuffle__autocorr_05s",0.796195286195286,0.531885521885522,0.264309764309764
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__autocorr_1s","bvp__shuffle__autocorr_1s",0.560016835016835,0.516734006734007,0.0432828282828283
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__autocorr_2s","bvp__shuffle__autocorr_2s",0.514579124579125,0.508585858585859,0.005993265993266
10,"stress_vs_exercise","induced_stress_exercise","bvp__shape__dominant_frequency","bvp__shuffle__dominant_frequency",0.680496632996633,0.526818181818182,0.153678451178451
