task,dataset_id,model,feature_set,feature,importance
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_shuffle,ibi__base__min,0.013202532721721807
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_shuffle,acc_x__base__std,0.012929293860717051
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_shuffle,hr__base__last,0.012842228199313466
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_mag__base__mean,1.0469575556109918
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_z__reverse__median_crossings,0.5999215829607504
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_y__reverse__median_crossings,0.5420263783788198
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_y__reverse__longest_below_median_frac,0.5210130132315185
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_x__reverse__median_crossings,0.5026703947787157
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_y__reverse__mean_abs_diff_z,0.4993239390536881
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_z__reverse__longest_below_median_frac,0.42926054562413557
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,bvp__reverse__autocorr_05s,0.3960268584285003
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_z__reverse__mean_abs_diff_z,0.3594963553992335
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_x__reverse__mean_abs_diff_z,0.3487845069612958
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,temperature__base__std,0.34569212066634825
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_mag__base__min,0.32728544136249005
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_y__base__min,0.32675382579512463
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_mag__reverse__longest_below_median_frac,0.3244729214750642
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_y__reverse__spectral_entropy,0.32346594077797775
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,temperature__reverse__max_time_fraction,0.32099846344498856
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_z__base__std,0.3156599779379753
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,bvp__reverse__max_time_fraction,0.31258849954639745
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,acc_mag__reverse__median_crossings,0.3082964848119353
stress_vs_exercise,induced_stress_exercise,logistic,base_temporal_reverse,eda__base__min,0.2980349284760933
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_y__reverse__longest_below_median_frac,0.047411763649315326
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_y__reverse__median_crossings,0.04665610924369949
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_x__reverse__median_crossings,0.04298053289068561
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_z__reverse__median_crossings,0.03931676549125509
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_mag__base__mean,0.039108659543868295
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_z__reverse__longest_below_median_frac,0.03789728906728439
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_y__base__last,0.036245334271558
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_y__base__mean,0.03216774404749773
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_y__base__max,0.02919119979873906
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_x__reverse__longest_below_median_frac,0.029030279834941365
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_y__base__min,0.02307627430407042
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_y__reverse__mean_abs_diff_z,0.014554064117388507
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_x__reverse__longest_above_median_frac,0.013031086054211638
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,hr__base__min,0.01194193877851277
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,hr__base__max,0.011115428346019803
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,bvp__reverse__autocorr_05s,0.011033749234827844
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_x__base__std,0.01059438437224644
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_y__reverse__wavelet_energy_0,0.010463330768161593
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,acc_y__base__std,0.010234430862344069
stress_vs_exercise,induced_stress_exercise,extra_trees,base_temporal_reverse,ibi__base__max,0.010218104911606561
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_mag__base__mean,0.6735880664768572
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_z__shape__median_crossings,0.5492343471586119
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_y__shape__median_crossings,0.5145078439384924
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_x__shape__median_crossings,0.4705190642342066
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_y__shape__mean_abs_diff_z,0.46829268830880577
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_mag__shape__median,0.4583918861848769
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_y__shape__longest_below_median_frac,0.43668770834406256
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_z__shape__longest_below_median_frac,0.42005660757597524
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_x__shape__mean_abs_diff_z,0.3573524075069909
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_y__shape__mad,0.356147336252637
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_mag__shape__median_crossings,0.32669519951435205
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,temperature__shape__mad,0.3160067814562627
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,bvp__shape__spectral_entropy,0.3067971446905237
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_mag__shape__q25,0.30597786510972125
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_mag__shape__longest_below_median_frac,0.302367216708125
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_z__shape__mean_abs_diff_z,0.29679007344910524
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,bvp__shape__autocorr_05s,0.2958679089485982
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,bvp__shape__median_crossings,0.27220574338036274
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_x__shape__longest_below_median_frac,0.26950171692553365
stress_vs_exercise,induced_stress_exercise,logistic,base_shape,acc_y__shape__spectral_entropy,0.2635536370493507
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__shape__median_crossings,0.029354131067052324
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__shape__median,0.028828032525751113
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_z__shape__longest_below_median_frac,0.02872400958637884
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_z__shape__median_crossings,0.028558679371716002
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__shape__q90,0.02798608350747449
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__shape__q75,0.026245776980931102
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_x__shape__median_crossings,0.025638437585965634
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__shape__longest_below_median_frac,0.02559611367597554
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__base__last,0.02363430746570871
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__shape__q25,0.022699852080681128
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_x__shape__longest_below_median_frac,0.02243873603340313
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__base__mean,0.021558248669189286
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_mag__base__mean,0.02076056206284135
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__base__max,0.019215446626958843
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__shape__q10,0.016312111971532702
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__shape__mean_abs_diff_z,0.015778265056227675
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_mag__shape__median,0.015667136275653117
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__shape__mad,0.013841444503094495
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,acc_y__base__min,0.012122020935465584
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape,ibi__base__max,0.011957694131953595
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_mag__base__mean,0.6364091852684313
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_y__shape__median_crossings,0.4971415406045847
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_z__shape__median_crossings,0.49700585816278514
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_mag__shape__median,0.47105904658766856
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_y__shape__longest_below_median_frac,0.4388999997641947
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_x__shape__median_crossings,0.43732380359204015
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_y__shape__mean_abs_diff_z,0.42883212385404945
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_z__shape__longest_below_median_frac,0.37640758735295876
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,eda_x_temperature__coupling__max_abs_lagged_correlation,0.3702132609469509
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_y__shape__mad,0.3376433308474659
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_x__shape__mean_abs_diff_z,0.3223662220919743
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,temperature__shape__mad,0.3201181356486166
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_mag__shape__median_crossings,0.3136612790771016
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,bvp__shape__autocorr_05s,0.3119967208772564
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_mag__shape__q25,0.29451201104421176
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,bvp__shape__spectral_entropy,0.28980257217536404
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_z__shape__mean_abs_diff_z,0.28228542311877114
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_mag__shape__longest_below_median_frac,0.274087849280075
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_x__shape__longest_below_median_frac,0.27368780208286614
stress_vs_exercise,induced_stress_exercise,logistic,base_shape_coupling,acc_y__shape__spectral_entropy,0.2680370151557513
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__shape__median_crossings,0.03999895747612506
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__shape__longest_below_median_frac,0.03172554971343732
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_x__shape__median_crossings,0.030754710014403868
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_z__shape__longest_below_median_frac,0.028313427415475385
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__shape__median,0.024624681460015625
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__shape__q90,0.023653947397618273
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__base__mean,0.023614248233866174
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_z__shape__median_crossings,0.023295023518270782
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__base__last,0.022148728906830277
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_mag__base__mean,0.02190503655063556
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__shape__q25,0.021379914868068155
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_x__shape__longest_below_median_frac,0.021008611229580046
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__shape__q10,0.020586977718510053
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__shape__q75,0.01833121362671426
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_mag__shape__median,0.01756979595093438
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_mag__shape__q75,0.015329964807875879
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__base__max,0.014893741493946667
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__shape__mean_abs_diff_z,0.01356486871115625
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_x__shape__mad,0.012511368402980413
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shape_coupling,acc_y__base__min,0.01232658337940451
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_mag__base__mean,0.8166270800269787
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_y__shuffle__longest_above_median_frac,0.5857455861443781
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_x__shuffle__longest_above_median_frac,0.49482507361663597
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_mag__shuffle__median,0.48631186041639624
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_x__shuffle__median_crossings,0.37823963341854155
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_y__shuffle__min_time_fraction,0.362514351910295
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_y__shuffle__median_crossings,0.35744374987727273
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_z__shuffle__longest_above_median_frac,0.34276168976224214
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_z__base__std,0.34041659931674123
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,eda__shuffle__dominant_frequency,0.3332985888855714
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_x__shuffle__kurtosis,0.3215319162627696
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_y__shuffle__longest_below_median_frac,0.32014326468071885
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_z__shuffle__longest_below_median_frac,0.3177576677402441
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,hr__shuffle__autocorr_05s,0.3136462082899796
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_y__shuffle__wavelet_energy_0,0.3059849709596877
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_mag__base__min,0.29854309710703064
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_y__shuffle__high_band_power,0.29679383112326224
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_y__shuffle__mid_band_power,0.29679383112326174
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,hr__shuffle__max_time_fraction,0.2931019259550339
stress_vs_exercise,induced_stress_exercise,logistic,base_shuffle,acc_mag__shuffle__q25,0.28031861581527845
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__shuffle__median,0.031172494725883508
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__shuffle__q90,0.029758232574344033
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__shuffle__q75,0.02906437726396623
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__base__last,0.028532426921969768
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__base__mean,0.027805586197590732
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__shuffle__q25,0.026958703269960617
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_mag__base__mean,0.025474001248087373
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__shuffle__q10,0.021962065416185884
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_x__shuffle__longest_below_median_frac,0.02173646190935205
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__base__max,0.02043430133743776
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_z__shuffle__longest_below_median_frac,0.020055289552548726
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_mag__shuffle__median,0.017904499650418047
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__shuffle__longest_below_median_frac,0.017567564174251583
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_x__shuffle__median_crossings,0.015238778301618693
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__base__min,0.014839018360923153
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__shuffle__mad,0.014238610881661179
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_z__shuffle__median_crossings,0.014069895976367092
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_y__shuffle__median_crossings,0.013478393566535591
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,acc_x__shuffle__longest_above_median_frac,0.01293591956751201
stress_vs_exercise,induced_stress_exercise,extra_trees,base_shuffle,ibi__base__max,0.012689257038053778
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_mag__base__mean,0.6713510212009419
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_z__reverse__median_crossings,0.5410755099599159
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_y__reverse__median_crossings,0.47304689524709936
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_x__reverse__median_crossings,0.4657315136981163
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_y__reverse__mean_abs_diff_z,0.4531455866263398
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_mag__reverse__median,0.45196219944826177
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_y__reverse__longest_below_median_frac,0.4338316788105735
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_z__reverse__longest_below_median_frac,0.3794780375068226
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_y__reverse__mad,0.3450070861311448
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_x__reverse__mean_abs_diff_z,0.3409059749006705
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,bvp__reverse__autocorr_05s,0.34024777088351754
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,temperature__reverse__mad,0.33736495973004993
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_mag__reverse__median_crossings,0.33310576935913794
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_z__reverse__mean_abs_diff_z,0.3101411657759173
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_mag__reverse__longest_below_median_frac,0.2971890527815577
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_mag__reverse__q25,0.2876921022435183
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,bvp__reverse__median_crossings,0.280857300727302
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,temperature__reverse__max_time_fraction,0.2756129123050145
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,acc_x__reverse__longest_below_median_frac,0.2668016690086363
stress_vs_exercise,induced_stress_exercise,logistic,base_reverse,bvp__reverse__spectral_entropy,0.2571714078643266
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_z__reverse__median_crossings,0.029975009445587963
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__reverse__q90,0.029425368159079944
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__reverse__median_crossings,0.028965850009738687
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_z__reverse__longest_below_median_frac,0.027739662896434862
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__reverse__median,0.027439983968382976
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_x__reverse__median_crossings,0.025667405555061605
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__reverse__longest_below_median_frac,0.02518504296180397
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__reverse__q75,0.024842346712398097
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__reverse__q25,0.02451809914519809
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__base__last,0.024104968683196715
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_x__reverse__longest_below_median_frac,0.023503534374636426
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_mag__base__mean,0.021479888271833943
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__base__mean,0.020902477693572577
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__base__max,0.01922656445896167
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_mag__reverse__median,0.015660330791995834
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__reverse__mean_abs_diff_z,0.015453267450413189
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__reverse__q10,0.014921805210774478
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_y__reverse__mad,0.013488705919463117
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,acc_mag__reverse__q75,0.013324089713369892
stress_vs_exercise,induced_stress_exercise,extra_trees,base_reverse,ibi__base__max,0.011765209871028828
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,ibi__quality__valid_count,0.23906050172267407
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,ibi__quality__valid_frac,0.23906050172267373
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,eda__quality__valid_frac,0.09408480280030487
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,eda__quality__valid_count,0.09408480280030392
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,acc_x__quality__valid_count,0.08164853072199821
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,acc_y__quality__valid_count,0.08164853072199821
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,acc_z__quality__valid_count,0.08164853072199821
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,acc_mag__quality__valid_count,0.08164853072199821
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,acc_x__quality__valid_frac,0.08164853072199785
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,acc_y__quality__valid_frac,0.08164853072199785
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,acc_z__quality__valid_frac,0.08164853072199785
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,acc_mag__quality__valid_frac,0.08164853072199785
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,hr__quality__valid_count,0.0781530381978513
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,hr__quality__valid_frac,0.07815303819785126
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,temperature__quality__valid_frac,0.05009096708831191
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,temperature__quality__valid_count,0.050090967088310845
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,bvp__quality__valid_count,0.0
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,bvp__quality__valid_frac,0.0
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,ecg__quality__valid_count,0.0
stress_vs_exercise,induced_stress_exercise,logistic,quality_only,ecg__quality__valid_frac,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,ibi__quality__valid_count,0.4343601858642746
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,ibi__quality__valid_frac,0.38104238072728486
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,eda__quality__valid_frac,0.04540787689374402
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,temperature__quality__valid_frac,0.04290753785817876
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,temperature__quality__valid_count,0.04260434448914202
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,eda__quality__valid_count,0.03874600758505875
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,hr__quality__valid_frac,0.007635618774566871
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,hr__quality__valid_count,0.00729604780775014
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,bvp__quality__valid_count,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,bvp__quality__valid_frac,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,ecg__quality__valid_count,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,ecg__quality__valid_frac,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,acc_x__quality__valid_count,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,acc_x__quality__valid_frac,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,acc_y__quality__valid_count,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,acc_y__quality__valid_frac,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,acc_z__quality__valid_count,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,acc_z__quality__valid_frac,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,acc_mag__quality__valid_count,0.0
stress_vs_exercise,induced_stress_exercise,extra_trees,quality_only,acc_mag__quality__valid_frac,0.0
wesad_stress,wesad,logistic,base,acc_mag__base__std,0.5200393260093439
wesad_stress,wesad,logistic,base,acc_mag__base__mean,0.49953312763837976
wesad_stress,wesad,logistic,base,bvp__base__max,0.42127689453797157
wesad_stress,wesad,logistic,base,acc_z__base__last,0.3725983446967267
wesad_stress,wesad,logistic,base,eda__base__std,0.367411751752198
wesad_stress,wesad,logistic,base,acc_z__base__max,0.3304563042984786
wesad_stress,wesad,logistic,base,hr__base__max,0.25790235437550313
wesad_stress,wesad,logistic,base,bvp__base__mean,0.24405641220518173
wesad_stress,wesad,logistic,base,hr__base__min,0.2425349637400856
wesad_stress,wesad,logistic,base,ibi__base__std,0.24210467363745297
wesad_stress,wesad,logistic,base,acc_x__base__mean,0.23884426870246123
wesad_stress,wesad,logistic,base,bvp__base__std,0.231905701945468
wesad_stress,wesad,logistic,base,bvp__base__min,0.22813013633510654
wesad_stress,wesad,logistic,base,hr__base__mean,0.22104215890649948
wesad_stress,wesad,logistic,base,acc_mag__base__last,0.2139801903878455
wesad_stress,wesad,logistic,base,temperature__base__mean,0.1650798017353418
wesad_stress,wesad,logistic,base,temperature__base__last,0.16276228580699142
wesad_stress,wesad,logistic,base,temperature__base__min,0.15886036691783684
wesad_stress,wesad,logistic,base,acc_mag__base__max,0.15490622975046603
wesad_stress,wesad,logistic,base,ibi__base__max,0.1499546334292236
