task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal,408,510,261,0.35294117647058826,0.95503367003367,0.9262979813457437,0.08120172371436571
stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal,408,510,261,0.35294117647058826,0.9807744107744109,0.9672314871231988,0.07953226725468913
stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal_coupling,408,510,279,0.35294117647058826,0.9555555555555556,0.9294225441528629,0.08175092947007247
stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal_coupling,408,510,279,0.35294117647058826,0.9816329966329966,0.9688564761167995,0.07951726201169859
stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal_shuffle,408,510,261,0.35294117647058826,0.9326262626262626,0.8902919350407974,0.10522671038362282
stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal_shuffle,408,510,261,0.35294117647058826,0.9701178451178452,0.955481248100766,0.09386017860059616
stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal_reverse,408,510,261,0.35294117647058826,0.955117845117845,0.9267168938837976,0.08004557636407919
stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal_reverse,408,510,261,0.35294117647058826,0.9797979797979799,0.9667561241508555,0.07852856528091276
stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_shape,408,510,351,0.35294117647058826,0.9497643097643097,0.9241724795800748,0.08545180563030345
stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_shape,408,510,351,0.35294117647058826,0.9867003367003367,0.9768174265621478,0.06784735391531475
stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_shape_coupling,408,510,369,0.35294117647058826,0.9500000000000001,0.9277347351219482,0.08445177883518104
stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_shape_coupling,408,510,369,0.35294117647058826,0.9868350168350167,0.977247432208195,0.06805799352325621
stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_shuffle,408,510,351,0.35294117647058826,0.9297643097643098,0.8873312641161288,0.10411468848645453
stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_shuffle,408,510,351,0.35294117647058826,0.9764646464646465,0.9649225573655794,0.07754666890271106
stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_reverse,408,510,351,0.35294117647058826,0.9509259259259258,0.9258315650617402,0.08364580210428156
stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_reverse,408,510,351,0.35294117647058826,0.985976430976431,0.9759822132224943,0.06786662782309648
stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,quality_only,408,510,20,0.35294117647058826,0.6107912457912458,0.4219636291241805,0.24605207185786457
stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,quality_only,408,510,20,0.35294117647058826,0.6432491582491583,0.4876836155252521,0.23142966362377573
wesad_stress,wesad,group_subject_cv,logistic,base,342,428,45,0.5046728971962616,0.7236198462613557,0.6868337833238838,0.22263335449494856
wesad_stress,wesad,group_subject_cv,extra_trees,base,342,428,45,0.5046728971962616,0.6984407756813418,0.6574668346358902,0.22546076779409407
wesad_stress,wesad,group_subject_cv,logistic,base_distribution,342,428,135,0.5046728971962616,0.7107791754018169,0.6660604511318375,0.2416235632205426
wesad_stress,wesad,group_subject_cv,extra_trees,base_distribution,342,428,135,0.5046728971962616,0.7001222921034241,0.6598906055288518,0.22682506509390998
wesad_stress,wesad,group_subject_cv,logistic,base_temporal,342,428,261,0.5046728971962616,0.6621025506638714,0.6402759631379988,0.29827433663935865
wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal,342,428,261,0.5046728971962616,0.7195361635220127,0.6657667745095566,0.220545272931411
wesad_stress,wesad,group_subject_cv,logistic,base_temporal_coupling,342,428,279,0.5046728971962616,0.6621680642907058,0.6373106333441407,0.3017923649311856
wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_coupling,342,428,279,0.5046728971962616,0.729472396925227,0.6659535787489513,0.21986539551915588
wesad_stress,wesad,group_subject_cv,logistic,base_temporal_shuffle,342,428,261,0.5046728971962616,0.6486722571628233,0.6332716636565813,0.31093395512487876
wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_shuffle,342,428,261,0.5046728971962616,0.7258691474493362,0.6853126860171026,0.2162949695078589
wesad_stress,wesad,group_subject_cv,logistic,base_temporal_reverse,342,428,261,0.5046728971962616,0.6455057651991615,0.6242080691178147,0.3071204861628884
wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_reverse,342,428,261,0.5046728971962616,0.7282494758909853,0.6713076330079688,0.2189892995388272
wesad_stress,wesad,group_subject_cv,logistic,base_shape,342,428,351,0.5046728971962616,0.6606175751222921,0.6415230488834871,0.30166460353363644
wesad_stress,wesad,group_subject_cv,extra_trees,base_shape,342,428,351,0.5046728971962616,0.7170684835779175,0.6651774551961878,0.2200209181479734
wesad_stress,wesad,group_subject_cv,logistic,base_shape_coupling,342,428,369,0.5046728971962616,0.6674965059399022,0.6487493884329492,0.3042876829663774
wesad_stress,wesad,group_subject_cv,extra_trees,base_shape_coupling,342,428,369,0.5046728971962616,0.7205843815513628,0.6613129820877797,0.21861405364788464
wesad_stress,wesad,group_subject_cv,logistic,base_shuffle,342,428,351,0.5046728971962616,0.6447851153039832,0.6291377184580138,0.31849511797085484
wesad_stress,wesad,group_subject_cv,extra_trees,base_shuffle,342,428,351,0.5046728971962616,0.7158892382948987,0.6626756151499754,0.21862672816539014
wesad_stress,wesad,group_subject_cv,logistic,base_reverse,342,428,351,0.5046728971962616,0.6448506289308176,0.6274993223363367,0.31884437375394586
wesad_stress,wesad,group_subject_cv,extra_trees,base_reverse,342,428,351,0.5046728971962616,0.7125480433263452,0.6597258859628603,0.22136834626590887
wesad_stress,wesad,group_subject_cv,logistic,quality_only,342,428,20,0.5046728971962616,0.5814116002795249,0.5513729287555874,0.24531923641781023
wesad_stress,wesad,group_subject_cv,extra_trees,quality_only,342,428,20,0.5046728971962616,0.5872423130677847,0.581460390943788,0.24362389338205825
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base,1327,241,15,0.7344398340248963,0.462305790960452,0.7262354411560091,0.271937093498145
